ID (id),Name (nm),Type (Base),Type (de),Type (es),Type (fr),Type (id),Type (it),Type (ja),Type (ko),Type (pt),Type (ru),Type (th),Type (vi),Type (zh-Hans),Type (zh-Hant),Spirit (Base),Spirit (de),Spirit (es),Spirit (fr),Spirit (id),Spirit (it),Spirit (ja),Spirit (ko),Spirit (pt),Spirit (ru),Spirit (th),Spirit (vi),Spirit (zh-Hans),Spirit (zh-Hant),Cost (cst),Currency (Base),Currency (de),Currency (es),Currency (fr),Currency (id),Currency (it),Currency (ja),Currency (ko),Currency (pt),Currency (ru),Currency (th),Currency (vi),Currency (zh-Hans),Currency (zh-Hant),Dependency ID (dep),Tree Tier (tt),Tree Order (to),Event (Base),Event (de),Event (es),Event (fr),Event (id),Event (it),Event (ja),Event (ko),Event (pt),Event (ru),Event (th),Event (vi),Event (zh-Hans),Event (zh-Hant),Acquisition (ta)
460877065,CharSkyKid_Horn_AP12DeluxeFeather_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Flight Guide,Flughelfer,Guía de vuelo,Guide de vol,Pemandu Terbang,Guida di volo,羽ばたく案内人,비행의 안내자,Guia de Voo,Проводник полетов,ผู้แนะนำการบิน,Chỉ Dẫn Bay,飞行向导,飛行嚮導,2,Season Heart,Saisonherz,Corazón de temporada,Cœur de saison,Hati Musiman,Cuore stagionale,シーズンハート,시즌하트,Coração Sazonal,Сезонное сердце,หัวใจประจำฤดูกาล,Trái Tim Mùa,季节爱心,季節愛心,1032801203,2,,,,,,,,,,,,,,,,spirit_unlock
2399570789,CharSkyKid_Body_AP12GradientTunic_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Flight Guide,Flughelfer,Guía de vuelo,Guide de vol,Pemandu Terbang,Guida di volo,羽ばたく案内人,비행의 안내자,Guia de Voo,Проводник полетов,ผู้แนะนำการบิน,Chỉ Dẫn Bay,飞行向导,飛行嚮導,2,Season Heart,Saisonherz,Corazón de temporada,Cœur de saison,Hati Musiman,Cuore stagionale,シーズンハート,시즌하트,Coração Sazonal,Сезонное сердце,หัวใจประจำฤดูกาล,Trái Tim Mùa,季节爱心,季節愛心,460877065,3,,,,,,,,,,,,,,,,spirit_unlock
1463797164,emote_upgrade_anxious_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
1514130021,emote_upgrade_anxious_02,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,4,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1463797164,,,,,,,,,,,,,,,,,spirit_unlock
1395035999,lootbox_rare_anxious_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1463797164,,,,,,,,,,,,,,,,,spirit_unlock
340088294,CharSkyKid_Hair_AP13BucketHat_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,45,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1395035999,,,,,,,,,,,,,,,,,spirit_unlock
1743483674,tier_unlock_anxious_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,1395035999,,,,,,,,,,,,,,,,,spirit_unlock
3391265689,heart_anxious,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,3,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1395035999,,,,,,,,,,,,,,,,,spirit_unlock
1497352402,emote_upgrade_anxious_03,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,3,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1743483674,,,,,,,,,,,,,,,,,spirit_unlock
1413464307,emote_upgrade_anxious_04,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,6,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1497352402,,,,,,,,,,,,,,,,,spirit_unlock
3170296741,lootbox_epic_anxious_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1497352402,,,,,,,,,,,,,,,,,spirit_unlock
3709738516,CharSkyKid_Mask_AP13ScarB_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,35,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1497352402,,,,,,,,,,,,,,,,,spirit_unlock
266898341,CharSkyKid_Wing_AP13Shawl_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,70,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3170296741,,,,,,,,,,,,,,,,,spirit_unlock
1996382026,CharSkyKid_Body_AP13Tunic_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Anxious Angler,Ängstliche Anglerin,Pescador ansioso,Pêcheuse angoissée,Pemancing Cemas,Pescatrice ansiosa,繊細な漁師,안절부절 낚시꾼,Pescadora Ansiosa,Беспокойная рыбачка,นักตกปลาขี้กังวล,Ngư Dân Lo Lắng,焦虑渔夫,焦慮的垂釣者,65,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3170296741,,,,,,,,,,,,,,,,,spirit_unlock
1683079170,emote_upgrade_wait_01,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,0,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,0,,,,,,,,,,,,,,,,,spirit_unlock
1666301551,emote_upgrade_wait_02,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,4,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1683079170,,,,,,,,,,,,,,,,,spirit_unlock
3516600898,lootbox_epic_wait_01,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1683079170,,,,,,,,,,,,,,,,,spirit_unlock
4289515375,CharSkyKid_Hair_AP13TattooBraids_01,Outfit,outfit,Traje,Tenue,Pakaian,Costume,ドレスアップ,의상,Traje,Наряд,ชุดเสื้อผ้า,Trang phục,服饰,服飾,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,45,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3516600898,,,,,,,,,,,,,,,,,spirit_unlock
1945756292,tier_unlock_wait_01,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,tier_unlock,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,2,Ascended Candle,Aufgestiegene Kerze,Vela elevada,Bougie élevée,Lilin Kenaikan,Candela di ascensione,星のキャンドル,하늘양초,Vela Ascendida,Вознесенная свеча,เทียนจุติ,Nến Thăng Hoa,升华蜡烛,昇華燭,3516600898,,,,,,,,,,,,,,,,,spirit_unlock
3875172293,heart_wait,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,heart,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,3,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,3516600898,,,,,,,,,,,,,,,,,spirit_unlock
1649523932,emote_upgrade_wait_03,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,3,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1945756292,,,,,,,,,,,,,,,,,spirit_unlock
1632746313,emote_upgrade_wait_04,Expression Upgrade,Ausdrucksupgrade,Actualización de expresiones,Amélioration d’expression,Peningkatan Ekspresi,Migliora espressione,感情表現のアップグレード,제스처 업그레이드,Aprimoramento de expressão,Улучшение выражения,อัปเกรดการแสดงออก,Nâng cấp Biểu cảm,表情升级,表情升級,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,6,Heart,Herz,Corazón,Cœur,Hati,Cuore,ハート,하트,Coração,Сердце,หัวใจ,Trái Tim,爱心,愛心,1649523932,,,,,,,,,,,,,,,,,spirit_unlock
1883800882,lootbox_rare_wait_02,Blessing,Segen,Bendición,Bénédiction,Berkah,Benedizione,祝福,축복,Bênção,Благословение,พร,Chúc phúc,祝福,祝福,Ceasing Commodore,Kommando-Kapitän,Capitán de navío cesante,Commodore commandant,Komodor Berhenti,Commodoro autorevole,動じない提督,위풍당당 선장,Comodoro Abandonado,Командор-начальник,พลเรือผู้ผ่อนปรน,Thuyền Trưởng Uy Nghiêm,威严舰长,威嚴的艦長,5,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,candles,1649523932,,,,,,,,,,,,,,,,,spirit_unlock
